name,1,2,3,4,5,6,7,cor,date,label
t4/20150730.tif,0.0153690400543,0.264751550008,0.391661012325,0.0996348910597,0.0369013128844,0.0274065059039,0.164275687765,0.101196037627,0.583333333333,1
t4/20150806.tif,0.017997148169,0.136453757999,0.514862908921,0.270981232159,0.0586102291759,0.000843196736059,0.000251526839525,0.378109711016,0.666666666667,0
t4/20150809.tif,0.017223015022,0.0924968892687,0.564344435218,0.309180262959,0.0163003215094,0.000240079477057,0.000214996546618,0.385493502285,0.666666666667,0
t4/20150819.tif,0.140247998908,0.198749407217,0.10857182376,0.0577640220156,0.0456559774096,0.0393545130556,0.409656257634,0.0532888824024,0.666666666667,1
t4/20150826.tif,0.0161672033913,0.124110279195,0.528736065114,0.319999964129,0.00946285390419,0.0013837361234,0.00013989814339,0.452864381825,0.666666666667,0
t4/20150829.tif,0.0272231881352,0.227342209361,0.267349856878,0.22351486015,0.152261896961,0.0709208526803,0.0313871358341,0.0127942875064,0.666666666667,5
t4/20150905.tif,0.0188214577722,0.273004926374,0.235392525805,0.16642778227,0.127788642505,0.0801798947592,0.0983847705139,0.0298577928345,0.75,1
t4/20150908.tif,0.0798414526511,0.388966625765,0.162483226774,0.0750642226193,0.0365019482057,0.0302671517448,0.22687537224,0.106032453248,0.75,1
t4/20150918.tif,0.0170575807587,0.170332998239,0.534421585124,0.249600842934,0.0277044571195,0.000707820611378,0.000174715214201,0.399243145062,0.75,0
t4/20151005.tif,0.0125675721895,0.0,0.101708858595,0.885722669153,9.00062464335e-07,0.0,0.0,0.0173535602077,0.833333333333,5
t4/20151114.tif,0.0140282920516,0.0,7.54934033145e-05,0.936270985369,0.0496252291764,0.0,0.0,0.0415625011391,0.916666666667,5
t4/20151117.tif,0.0152876349853,0.000612151659227,0.0386391563437,0.625848776998,0.313444986684,0.00361725980452,0.00255003352473,0.0203505352957,0.916666666667,5
t4/20151124.tif,0.0254553689002,0.273208019669,0.33018621981,0.154194607884,0.101350502752,0.0544197233915,0.0611855575938,0.102378083931,0.916666666667,1
t4/20151127.tif,0.025723393144,0.436608986731,0.148124966112,0.105026249428,0.0848295523186,0.0629054059839,0.136781446282,0.0615212917753,0.916666666667,1
t4/20151204.tif,0.0154599577492,0.000901913132753,0.0222346266439,0.430355255057,0.500838195887,0.0299094138193,0.000300637710918,0.101622390292,1.0,4
t4/20151207.tif,0.0146242925649,0.0,0.0787764527513,0.824592918868,0.0820063358162,0.0,0.0,0.025631184148,1.0,5
t4/20151217.tif,0.0165959102999,0.119831153248,0.109058967226,0.103360792902,0.0935015343998,0.0954296229735,0.462222018951,0.193495977128,1.0,2
t4/20151224.tif,0.0188480064127,0.312218639737,0.118036221667,0.0914264294354,0.0828559006033,0.073048996944,0.3035658052,0.0228578167481,1.0,5
t4/20151227.tif,0.0182361790113,0.176902033113,0.628306974189,0.0817728594325,0.0224797731261,0.013281143032,0.0590210380966,0.115481037937,1.0,0
t4/20160103.tif,0.019651279375,0.0281727017806,0.0584194620137,0.0663948914359,0.064991930742,0.157657037769,0.604712696884,0.335593481364,0.0833333333333,2
t4/20160106.tif,0.016901567479,0.0,0.0481920045307,0.294550205568,0.488372947456,0.150330844532,0.00165243043483,0.0318381231807,0.0833333333333,5
t4/20160116.tif,0.0128296840989,0.0,8.99823544603e-07,0.987169416078,0.0,0.0,0.0,0.0387063901304,0.0833333333333,5
t4/20160126.tif,0.0187217911954,0.00157423689761,0.030262915451,0.255415464373,0.145357521722,0.475267486105,0.0734005842566,0.119054564467,0.0833333333333,4
t4/20160202.tif,0.0121132006152,0.0,1.80095162284e-06,0.987884998433,0.0,0.0,0.0,0.0332661786851,0.166666666667,5
t4/20160205.tif,0.0131537995168,0.0,0.0491664073027,0.697740565299,0.239939227881,0.0,0.0,0.083754369829,0.166666666667,4
t4/20160212.tif,0.0179577200024,0.0377433480974,0.0448311915239,0.0428690100651,0.0568531335823,0.193099423162,0.606646173567,0.382206181109,0.166666666667,2
t4/20160215.tif,0.0244749150538,0.0765701338115,0.0927031655134,0.0970722100735,0.0977235687628,0.0933724927183,0.518083514067,0.115251631287,0.166666666667,2
t4/20160222.tif,0.0136453380901,0.0,0.0498342096367,0.597001747812,0.330893829434,0.00862487502787,0.0,0.0276770062836,0.166666666667,5
t4/20160303.tif,0.0157178872949,0.0470531765044,0.283220735876,0.335849056604,0.23115495384,0.0749513273939,0.0120528624876,0.0167377212782,0.25,5
t4/20160306.tif,0.0105932528212,0.0,0.000798146496407,0.988556292776,5.23079059792e-05,0.0,0.0,0.028029975169,0.25,5
t4/20160313.tif,0.0119939948973,0.0,0.0247309726591,0.883973094114,0.0793019383297,0.0,0.0,0.0345582289033,0.25,5
t4/20160323.tif,0.0176338659184,0.0225149243091,0.0869524278401,0.237059097305,0.369158849171,0.219464688775,0.0472161466811,0.027860907108,0.25,5
t4/20160326.tif,0.0136009955062,0.00102140086567,0.0580445208497,0.765509378726,0.161802125161,2.15788915283e-05,0.0,0.0281109356317,0.25,5
t4/20160402.tif,0.0168951324539,0.0199199076147,0.089295023702,0.177506117296,0.256189752374,0.267976595006,0.172217471554,0.0179778511768,0.333333333333,5
t4/20160405.tif,0.017998027172,0.0369994754641,0.782363240236,0.160372832261,0.00188063137656,0.000193344301445,0.000192449188939,0.201509227575,0.333333333333,0
t4/20160422.tif,0.0235311442407,0.344801391432,0.277392017226,0.0707855896659,0.0478246307489,0.044236503893,0.191428722794,0.0478048297009,0.333333333333,1
t4/20160425.tif,0.016073308854,0.438242295198,0.24298580928,0.0522030505294,0.0350929276006,0.0280361342262,0.187366474312,0.0479440708039,0.333333333333,1
t4/20160502.tif,0.0181791984077,0.0665201328828,0.712052165072,0.146740219944,0.0107922489833,0.00629958044562,0.0394164542643,0.245215951485,0.416666666667,0
t4/20160512.tif,0.0413952080806,0.091406747409,0.130588380031,0.169015690793,0.188426008659,0.166961959728,0.2122060053,0.00346961778388,0.416666666667,5
t4/20160515.tif,0.059680882604,0.225200571393,0.213218395968,0.143788800345,0.09278751561,0.075689758955,0.189634075126,0.0227540576477,0.416666666667,5
t4/20160522.tif,0.016161027361,0.135737025711,0.594090163126,0.113033028724,0.0206987776771,0.014847232062,0.105432745339,0.112589760014,0.416666666667,0
t4/20160525.tif,0.0181953474711,0.36559127268,0.33327035403,0.0674185977584,0.0276082162023,0.0204706613454,0.167445550512,0.0538669662844,0.416666666667,1
t4/20160604.tif,0.0159869327478,0.363819103591,0.353876044089,0.0591488705187,0.0174158270903,0.0141857903499,0.175567431614,0.0840581763325,0.5,1
t4/20160611.tif,0.0112985745429,0.0,9.01218357097e-06,0.988681598653,1.08146202852e-05,0.0,0.0,0.032110133753,0.5,5
t4/20160614.tif,0.077859542703,0.112444130793,0.131389830143,0.123969932535,0.097531609087,0.0756113065448,0.381193648194,0.0123010672152,0.5,5
