name,1,2,3,4,5,6,7,cor,date,label
g4/20150806.tif,0.0176786275923,0.150859546379,0.556160148739,0.216691084844,0.0545626823898,0.000829090011506,0.00321882004467,0.383944250161,0.666666666667,0
g4/20150813.tif,0.0141657917109,0.302396696114,0.239587693543,0.081112644018,0.0399858941482,0.0235074220557,0.29924385841,0.0627641498637,0.666666666667,1
g4/20150816.tif,0.0930509476071,0.165776351144,0.236011466306,0.219976803887,0.139607861925,0.10832704523,0.0372495239008,0.0148091823787,0.666666666667,1
g4/20150823.tif,0.0222091214541,0.374747804681,0.294220569578,0.10042402672,0.0667159937143,0.0271195858918,0.114562897961,0.203416692312,0.666666666667,1
g4/20150826.tif,0.0167509160502,0.193360803215,0.551517983275,0.169177876119,0.0447783646786,0.0243373455566,7.67111059749e-05,0.431238780221,0.666666666667,0
g4/20150902.tif,0.0184045296725,0.045424030219,0.636124396917,0.242923878547,0.0520309629731,0.00447755701625,0.000614644654829,0.236608449674,0.75,0
g4/20150905.tif,0.0176013823899,0.122230218477,0.446319416864,0.221684051055,0.0980831882561,0.0512981305686,0.0427836123894,0.0228857778109,0.75,1
g4/20151005.tif,0.0184572452072,0.000394823338932,0.666261898155,0.289817237569,0.0239569254699,0.00111187025926,0.0,0.0417347012956,0.833333333333,0
g4/20151022.tif,0.0147819541967,0.0,0.0348545862191,0.367793947065,0.535532391925,0.0464541477916,0.000582972801923,0.0345483408548,0.833333333333,5
g4/20151114.tif,0.013934445065,0.0,0.000187830764481,0.985873727771,3.99639924428e-06,0.0,0.0,0.0244249013253,0.916666666667,5
g4/20151121.tif,0.0167136580555,4.98141930599e-06,0.120204636705,0.293516184631,0.459228079264,0.10790850129,0.00242395863429,0.0265561517525,0.916666666667,5
g4/20151124.tif,0.0173382584869,0.143990255421,0.254948281483,0.354661715081,0.173462982053,0.0396247984564,0.0159737090195,0.0361466993139,0.916666666667,5
g4/20151201.tif,0.0207439319509,0.280299565119,0.442144303629,0.0914610248834,0.0531323267792,0.03552870882,0.0766901388187,0.0255474618533,1.0,1
g4/20151204.tif,0.0179417897005,0.0224202705998,0.0781027164475,0.129977458313,0.291734217087,0.373080348923,0.0867431989291,0.0696682323808,1.0,4
g4/20151211.tif,0.015464020366,0.0,0.0133053221289,0.963486676722,0.0077439807832,0.0,0.0,0.0303558904165,1.0,5
g4/20151221.tif,0.0155798973442,4.58818999894e-05,0.0794893942991,0.676900657707,0.2254377233,0.00254644544941,0.0,0.0243929182695,1.0,5
g4/20151224.tif,0.0218241500772,0.037933584017,0.653246763544,0.225309076349,0.0302029586491,0.0118684921514,0.0196149752124,0.108863766511,1.0,0
g4/20151231.tif,0.0132199244719,0.102356929962,0.0388039077865,0.0325578884115,0.0356843975496,0.0494102425919,0.727966709227,0.22651882183,1.0,2
g4/20160103.tif,0.0126926201137,0.0916513610954,0.0395393923388,0.0300709458243,0.0344375352628,0.0461017810483,0.745506364317,0.220211147597,0.0833333333333,2
g4/20160110.tif,0.0161216038663,0.0,0.0693791208682,0.832003158128,0.0824961171378,0.0,0.0,0.0202593471784,0.0833333333333,5
g4/20160120.tif,0.0170926296438,0.016857597272,0.104710905203,0.258552539196,0.602786328685,0.0,0.0,0.0582391052779,0.0833333333333,4
g4/20160130.tif,0.0117164680856,0.0988129222833,0.0276513857256,0.020776615561,0.0213898438572,0.0294950786425,0.790157685845,0.219255597584,0.0833333333333,2
g4/20160202.tif,0.0128702909118,0.0,3.40060530774e-05,0.987081700543,1.40024924437e-05,0.0,0.0,0.0292202147866,0.166666666667,5
g4/20160209.tif,0.0153451690303,0.0,0.0198785835075,0.877399272698,0.0873769747639,0.0,0.0,0.0280364417564,0.166666666667,5
g4/20160212.tif,0.0142547288474,0.0606015799291,0.0390156764053,0.0379456725788,0.0489064680782,0.0703495046112,0.72892636955,0.228250202587,0.166666666667,4
g4/20160219.tif,0.0165872597488,0.00426614953347,0.0634252168202,0.415430885089,0.439307769654,0.0576343747415,0.0033483444131,0.0258270707073,0.166666666667,5
g4/20160222.tif,0.0145852178897,0.0,0.000739844363105,0.821917165388,0.16275777236,0.0,0.0,0.0255970890603,0.166666666667,5
g4/20160303.tif,0.0154522347383,0.0,0.0810967994222,0.787149207337,0.116301758502,0.0,0.0,0.022608232954,0.25,5
g4/20160310.tif,0.0185327462006,0.0275091403169,0.0780651326679,0.17281850604,0.319331633319,0.288921706671,0.0948211347844,0.0181965994607,0.25,5
g4/20160313.tif,0.0118641895707,0.0,0.0038796400495,0.863042198469,0.12121397191,0.0,0.0,0.0255970890603,0.25,5
g4/20160323.tif,0.0324050521357,0.0430705384218,0.0763618774461,0.112250988435,0.138339869491,0.134883851352,0.462687822719,0.0160017917161,0.25,5
g4/20160330.tif,0.0209760936415,0.0456393214959,0.715165162186,0.20358694574,0.0142783454022,0.00030850114076,4.56303938101e-05,0.148422592858,0.25,0
g4/20160402.tif,0.0142564930266,0.0,0.010579008977,0.804567990508,0.170596507489,0.0,0.0,0.030492861114,0.333333333333,5
g4/20160409.tif,0.0193213626007,0.000194753770622,0.671164220155,0.308667834527,0.000633943396208,1.58982669895e-05,1.98728337369e-06,0.0301066412259,0.333333333333,0
g4/20160412.tif,0.0186233127004,0.0944768439108,0.434508166157,0.347361722226,0.101196708678,0.00383324632709,0.0,0.0307420417859,0.333333333333,1
g4/20160419.tif,0.0160084419049,0.023802814368,0.0521483488921,0.101031055578,0.180572626564,0.210498020429,0.415938692264,0.0116717328001,0.333333333333,5
g4/20160422.tif,0.0137738349098,0.0,0.0523833410943,0.892155589175,0.0416872348207,0.0,0.0,0.0185639626503,0.333333333333,5
g4/20160429.tif,0.0175715072885,0.0660552021239,0.156878224716,0.137077593548,0.122935430547,0.0792165506186,0.420265491159,0.0227753091749,0.333333333333,5
g4/20160502.tif,0.0176263161199,0.370219397317,0.214277814257,0.0281652389915,0.0193919369319,0.0160420401091,0.334277256273,0.138472873828,0.416666666667,1
g4/20160509.tif,0.0201489403315,0.0217195549462,0.740082144534,0.202006653767,0.00945744299572,0.00266964772365,0.00391561570178,0.178309740227,0.416666666667,0
g4/20160512.tif,0.0122884252221,0.000668512749279,0.0337138585295,0.450804767256,0.497083262863,0.00544117337998,0.0,0.0307059591724,0.416666666667,5
g4/20160519.tif,0.00681175740121,0.0,0.0,0.993188242599,0.0,0.0,0.0,0.0310317776498,0.416666666667,5
g4/20160522.tif,0.0192804725966,0.140058925528,0.692436565625,0.0686904720501,0.0164981542299,0.0111849198345,0.0518504901352,0.182792602747,0.416666666667,0
g4/20160529.tif,0.00565403207444,0.0,3.0224690348e-06,0.994340930477,2.01497935654e-06,0.0,0.0,0.0257036515816,0.416666666667,5
g4/20160608.tif,0.0150720196506,0.0152500435058,0.0682061396227,0.154978767155,0.249373416038,0.150685191816,0.346434422213,0.0297880496226,0.5,5
g4/20160611.tif,0.00901168657605,0.0,1.00408764079e-05,0.857294044053,0.133684228494,0.0,0.0,0.0295399023507,0.5,5
g4/20160618.tif,0.0183137285327,5.96797584163e-06,0.66098316434,0.287264538486,0.0085531040437,0.00513842719965,0.0197410694215,0.0307807617637,0.5,0
g4/20160621.tif,0.0198200238154,0.00148175955968,0.64039125603,0.332213075436,0.00572841095191,0.000298934066665,6.6540141085e-05,0.413323094254,0.5,0
g4/20160628.tif,0.016230561709,0.111377743394,0.508985629772,0.156303898326,0.0179991745144,0.0172654095625,0.171837582723,0.250761484301,0.5,1
g4/20160701.tif,0.0639341380289,0.1226431491,0.149828592662,0.120569479905,0.11374914596,0.0904383472976,0.338837147047,0.0210456422192,0.583333333333,5
g4/20160708.tif,0.01759892612,0.242128879546,0.481440616445,0.0594915998562,0.0232571108206,0.0135141190728,0.162568748139,0.25823329705,0.583333333333,1
g4/20160711.tif,0.0188670617228,0.0182944589749,0.766524211851,0.168837288368,0.0176284106397,0.00357976127635,0.00626880716708,0.397714223101,0.583333333333,0
g4/20160718.tif,0.0496161243693,0.385956284371,0.162212342159,0.0943113534005,0.0786536876351,0.0581975764864,0.171052631579,0.0555382066617,0.583333333333,1
g4/20160721.tif,0.0899344985386,0.110201173756,0.0337677719182,0.0258649108761,0.0251604971177,0.0236895449166,0.691381602877,0.0521668926216,0.583333333333,5
g4/20160728.tif,0.0191566540453,0.00611490414716,0.642194130567,0.253066396351,0.0463442751657,0.00960019081125,0.0235234489133,0.264284924509,0.583333333333,0
g4/20160731.tif,0.0171464649482,0.0288934564995,0.427909760479,0.369371980099,0.15172002406,0.00495831391435,0.0,0.01738288754,0.583333333333,1
g4/20160807.tif,0.0184094109784,0.0951133009238,0.653814557259,0.130210529666,0.0903950812759,0.0119994350867,5.76848101971e-05,0.437360267644,0.666666666667,0
g4/20160810.tif,0.0183029875019,0.0596455978237,0.662876297427,0.184285153006,0.0709013234131,0.00397272605199,1.59147763725e-05,0.38491091854,0.666666666667,0
g4/20160817.tif,0.0186514157926,0.235041264106,0.257911606475,0.277115133621,0.132478870549,0.0575528833145,0.0212488261416,0.0735630657645,0.666666666667,1
g4/20160820.tif,0.0186875837685,0.14332516694,0.536185008571,0.228921161166,0.0593011370642,0.00346905984402,0.0101108826465,0.436012884282,0.666666666667,0
g4/20160827.tif,0.0195658868524,0.111411116078,0.568933591616,0.236774449908,0.0629483931853,0.000265236179407,0.000101326180897,0.435031800257,0.666666666667,0
g4/20160830.tif,0.0195931568982,0.110404717298,0.624322772525,0.217930659059,0.0274745251212,0.00019569316107,7.84759376881e-05,0.471752583386,0.666666666667,0
g4/20160906.tif,0.0355236323481,0.325382266039,0.18621255683,0.144610471652,0.128732876372,0.102172723565,0.0773654731941,0.0272979676028,0.75,1
g4/20160909.tif,0.0176844473424,0.392402606129,0.339144198177,0.0640402964497,0.0229932656749,0.0174724131581,0.146262773069,0.227316696814,0.75,1
g4/20160916.tif,0.159411866162,0.229940670185,0.159406881301,0.125507832712,0.0991688242807,0.0647702926213,0.161793632737,0.0331780223999,0.75,5
g4/20160919.tif,0.0529060630831,0.0274815929732,0.0273227340229,0.0281914310678,0.034579973919,0.0459474377962,0.783570767138,0.00993751014542,0.75,5
g4/20160926.tif,0.0116920180647,0.0,1.00137187947e-06,0.988306980563,0.0,0.0,0.0,0.0332695905984,0.75,5
g4/20160929.tif,0.0125186849778,0.0,0.00704776350571,0.966821282565,0.0136122689516,0.0,0.0,0.0300727149575,0.75,5
g4/20161006.tif,0.0285260983984,0.333301422715,0.129543149638,0.0944444610646,0.0818467472609,0.0670591672725,0.265278953651,0.00629764783446,0.833333333333,5
g4/20161009.tif,0.0117009249589,0.0,0.0492840756269,0.158359527317,0.119658855703,0.0885124654655,0.572484150929,0.0165392747444,0.833333333333,5
g4/20161016.tif,0.0642592225645,0.328256444436,0.0693981589898,0.0520398625347,0.0457620537332,0.0436874645979,0.396596793144,0.0210095957173,0.833333333333,5
g4/20161019.tif,0.013878286726,4.99578355868e-05,0.0152441339509,0.712243866177,0.258551782296,3.19730147755e-05,0.0,0.0288187792093,0.833333333333,5
g4/20161026.tif,0.0204990229345,0.0536418392452,0.669238762258,0.238631254782,0.0133732429941,0.0045156404915,0.000100237294427,0.241734437732,0.833333333333,0
g4/20161029.tif,0.0146580194801,0.0,0.0656875351924,0.467099824687,0.328241996094,0.104515013438,0.0197976111082,0.0279414645302,0.833333333333,5
g4/20161105.tif,0.0201012708499,0.270380262113,0.490982922955,0.086575655282,0.0302214058777,0.0195959094519,0.082142573471,0.0921246268009,0.916666666667,1
g4/20161108.tif,0.0143303275832,0.0,0.0731367028762,0.816280386656,0.0962525828845,0.0,0.0,0.0255970890603,0.916666666667,5
g4/20161115.tif,0.015074945612,0.0,2.99383270463e-06,0.945672913798,0.0392491467577,0.0,0.0,0.025159982118,0.916666666667,5
